;Score;Kills;Deaths;K/D;Damage;Headshots;Dominations;Shots Fired;Shots Hit;Shots Accuracy;Snipers Killed;Domination Overkills;Domination Revenges;Bombs Planted;Bombs Defused;Money Earned;Hostages Rescued;MVP;Wins;Ties;Matches Played;Losses;Rounds Played;Rounds Won;Win %;Headshot %
5718;191272.0;72784.0;81971.0;0.89;10830721.0;26041.0;144.0;1928069.0;333177.0;17.3;4759.0;105.0;114.0;3370.0;637.0;265618425.0;85.0;7583.0;1977.0;0.0;4536.0;2559.0;91888.0;1977.0;43.6;35.8
5719;17844.0;5747.0;5031.0;1.14;874536.0;2070.0;39.0;86171.0;19385.0;22.5;793.0;31.0;15.0;150.0;45.0;11442250.0;1.0;531.0;178.0;0.0;431.0;253.0;4686.0;178.0;41.3;36.0
5720;35750.0;13702.0;12779.0;1.07;2047168.0;7697.0;138.0;199972.0;42767.0;21.4;942.0;140.0;44.0;435.0;86.0;21885250.0;0.0;1137.0;166.0;0.0;415.0;249.0;8622.0;166.0;40.0;56.2
5721;133757.0;56516.0;57175.0;0.99;8283802.0;19239.0;46.0;946469.0;210396.0;22.2;4354.0;41.0;31.0;2992.0;523.0;147191300.0;2.0;5989.0;1209.0;0.0;2852.0;1643.0;63621.0;1209.0;42.4;34.0
5722;230641.0;93308.0;74938.0;1.25;14175126.0;41774.0;779.0;1421430.0;292136.0;20.6;6823.0;731.0;190.0;3378.0;977.0;230625148.0;8.0;15033.0;2023.0;0.0;4605.0;2582.0;82888.0;2023.0;43.9;44.8
5723;453.0;142.0;398.0;0.36;20257.0;35.0;0.0;7117.0;654.0;9.2;13.0;0.0;2.0;18.0;3.0;1097850.0;0.0;14.0;11.0;0.0;19.0;8.0;453.0;11.0;57.9;24.6
5724;29029.0;20193.0;13326.0;1.52;2349911.0;4492.0;10.0;252857.0;59327.0;23.5;1194.0;100.0;20.0;427.0;172.0;84218400.0;502.0;1573.0;310.0;0.0;634.0;324.0;15808.0;310.0;48.9;22.2
5725;91477.0;42376.0;43881.0;0.97;6255097.0;14066.0;49.0;1013330.0;153242.0;15.1;3108.0;66.0;15.0;2712.0;481.0;148388900.0;6.0;4390.0;885.0;0.0;2063.0;1178.0;49847.0;885.0;42.9;33.2
5726;66839.0;24525.0;16527.0;1.48;3435252.0;10567.0;180.0;477983.0;82720.0;17.3;1467.0;238.0;16.0;1145.0;285.0;62352250.0;0.0;4582.0;489.0;0.0;952.0;463.0;23577.0;489.0;51.4;43.1
5727;188137.0;67944.0;34240.0;1.98;9259930.0;17289.0;718.0;891129.0;202827.0;22.8;7205.0;1844.0;2.0;4542.0;725.0;138305350.0;6.0;6253.0;2227.0;0.0;3680.0;1453.0;50622.0;2227.0;60.5;25.4
5728;196810.0;42961.0;42148.0;1.02;6021630.0;19164.0;753.0;787639.0;156006.0;19.8;3405.0;628.0;239.0;1840.0;380.0;80993345.0;4.0;3173.0;688.0;0.0;1948.0;1260.0;29183.0;688.0;35.3;44.6
5729;45429.0;14200.0;14865.0;0.96;2057931.0;5248.0;72.0;318797.0;54464.0;17.1;1012.0;81.0;73.0;773.0;137.0;36973050.0;2.0;1624.0;381.0;0.0;895.0;514.0;14441.0;381.0;42.6;37.0
5730;210149.0;104334.0;128494.0;0.81;15408890.0;47326.0;114.0;1732156.0;385679.0;22.3;5499.0;121.0;43.0;3727.0;822.0;265197518.0;0.0;9211.0;1753.0;0.0;3917.0;2164.0;102566.0;1753.0;44.8;45.4
5731;51163.0;18343.0;12981.0;1.41;2876869.0;9347.0;205.0;238854.0;57007.0;23.9;956.0;298.0;85.0;422.0;58.0;25209850.0;31.0;1063.0;276.0;0.0;700.0;424.0;9213.0;276.0;39.4;51.0
5732;332942.0;89370.0;76485.0;1.17;12367398.0;38596.0;1228.0;1423766.0;318691.0;22.4;4427.0;1168.0;389.0;2761.0;728.0;150250400.0;0.0;7745.0;1121.0;0.0;2824.0;1703.0;50342.0;1121.0;39.7;43.2
5733;12130.0;5994.0;6092.0;0.98;856628.0;2320.0;0.0;139584.0;20411.0;14.6;448.0;0.0;0.0;462.0;76.0;20472050.0;0.0;806.0;135.0;0.0;294.0;159.0;6963.0;135.0;45.9;38.7
5734;280511.0;78853.0;63111.0;1.25;12154955.0;36778.0;1040.0;988763.0;198420.0;20.1;7850.0;1267.0;252.0;2124.0;469.0;168012450.0;0.0;6470.0;1151.0;0.0;2575.0;1424.0;57156.0;1151.0;44.7;46.6
5735;504977.0;222266.0;232365.0;0.96;33601829.0;76454.0;497.0;2963151.0;702683.0;23.7;24830.0;631.0;122.0;9320.0;2208.0;624989696.0;6.0;17403.0;3886.0;0.0;9400.0;5514.0;215922.0;3886.0;41.3;34.4
5736;77355.0;35166.0;35956.0;0.98;5109784.0;11436.0;75.0;761815.0;131532.0;17.3;2038.0;25.0;59.0;2924.0;460.0;121469700.0;27.0;4226.0;889.0;0.0;1980.0;1091.0;44062.0;889.0;44.9;32.5
5737;193298.0;76907.0;58784.0;1.31;10936447.0;33767.0;1125.0;1395650.0;286995.0;20.6;4308.0;1523.0;194.0;2627.0;434.0;181054675.0;213.0;8108.0;1594.0;0.0;3963.0;2369.0;64749.0;1594.0;40.2;43.9
5738;272966.0;67805.0;62247.0;1.09;9665529.0;26005.0;1394.0;1099743.0;225702.0;20.5;5324.0;1950.0;338.0;1833.0;559.0;124873850.0;3.0;4594.0;975.0;0.0;2632.0;1657.0;43124.0;975.0;37.0;38.4
5739;13330.0;3631.0;2613.0;1.39;496803.0;1162.0;142.0;54363.0;12966.0;23.9;286.0;143.0;49.0;51.0;18.0;2968800.0;0.0;204.0;59.0;0.0;159.0;100.0;1054.0;59.0;37.1;32.0
5740;55664.0;26074.0;21376.0;1.22;3671911.0;11030.0;416.0;426460.0;91198.0;21.4;1365.0;485.0;33.0;1361.0;289.0;58008350.0;2.0;2241.0;542.0;0.0;1120.0;578.0;20525.0;542.0;48.4;42.3
5741;97240.0;41431.0;36416.0;1.14;5581943.0;14216.0;15.0;807347.0;170225.0;21.1;2647.0;17.0;15.0;2940.0;608.0;140182100.0;6.0;5543.0;926.0;0.0;1879.0;953.0;45503.0;926.0;49.3;34.3
5742;29750.0;13455.0;12028.0;1.12;2037852.0;5823.0;76.0;260683.0;43001.0;16.5;1065.0;91.0;10.0;422.0;102.0;36399150.0;4.0;1539.0;258.0;0.0;544.0;286.0;12428.0;258.0;47.4;43.3
5743;50018.0;17501.0;14691.0;1.19;2471770.0;8529.0;71.0;304605.0;64853.0;21.3;867.0;41.0;47.0;1015.0;213.0;31453150.0;0.0;2003.0;255.0;0.0;542.0;287.0;10976.0;255.0;47.0;48.7
5744;45517.0;12594.0;13435.0;0.94;1833445.0;4233.0;122.0;234028.0;51128.0;21.8;1076.0;77.0;91.0;622.0;90.0;32891300.0;0.0;1052.0;295.0;0.0;669.0;374.0;11208.0;295.0;44.1;33.6
5745;125479.0;44933.0;39839.0;1.13;6239542.0;20962.0;644.0;730309.0;160665.0;22.0;2368.0;713.0;118.0;2413.0;461.0;98680700.0;12.0;4717.0;859.0;0.0;2024.0;1165.0;35014.0;859.0;42.4;46.7
5746;6604.0;1224.0;1137.0;1.08;178503.0;435.0;29.0;18405.0;4373.0;23.8;110.0;20.0;8.0;9.0;9.0;1737700.0;0.0;69.0;26.0;0.0;84.0;58.0;655.0;26.0;31.0;35.5
5747;104351.0;42343.0;40220.0;1.05;6127277.0;16149.0;164.0;667948.0;124044.0;18.6;3025.0;169.0;46.0;1831.0;425.0;111639300.0;0.0;4364.0;762.0;0.0;1685.0;923.0;39387.0;762.0;45.2;38.1
5748;72627.0;16297.0;11909.0;1.37;2297018.0;5522.0;523.0;226672.0;53119.0;23.4;1361.0;525.0;126.0;382.0;72.0;19633225.0;73.0;1226.0;329.0;0.0;868.0;539.0;7215.0;329.0;37.9;33.9
5749;364470.0;198500.0;223528.0;0.89;28384856.0;119110.0;608.0;4290008.0;787183.0;18.3;7916.0;657.0;185.0;6911.0;2154.0;334153868.0;4.0;14050.0;2965.0;0.0;6421.0;3456.0;115345.0;2965.0;46.2;60.0
5750;13421.0;1543.0;1036.0;1.49;212247.0;618.0;92.0;31096.0;5881.0;18.9;122.0;98.0;8.0;24.0;3.0;1174100.0;0.0;93.0;21.0;0.0;71.0;50.0;465.0;21.0;29.6;40.1
5751;345437.0;159569.0;127467.0;1.25;22494031.0;83116.0;212.0;2970883.0;501220.0;16.9;7388.0;201.0;37.0;9444.0;2130.0;410720866.0;7.0;19635.0;3354.0;0.0;6143.0;2789.0;144028.0;3354.0;54.6;52.1
5752;24316.0;6087.0;4924.0;1.24;854558.0;2249.0;110.0;112107.0;22353.0;19.9;383.0;174.0;26.0;306.0;30.0;11230675.0;37.0;544.0;109.0;0.0;302.0;193.0;4074.0;109.0;36.1;36.9
5753;502492.0;190059.0;273937.0;0.69;30054725.0;76467.0;890.0;3955650.0;670454.0;16.9;11657.0;852.0;181.0;10276.0;1576.0;469679503.0;656.0;20149.0;6527.0;0.0;11794.0;5267.0;160738.0;6527.0;55.3;40.2
5754;13286.0;1250.0;868.0;1.44;157876.0;403.0;76.0;20778.0;5323.0;25.6;136.0;66.0;11.0;5.0;1.0;441600.0;3.0;23.0;4.0;0.0;51.0;47.0;183.0;4.0;7.8;32.2
5755;955853.0;343240.0;237234.0;1.45;47190276.0;157631.0;4610.0;5651745.0;1265714.0;22.4;24141.0;6690.0;679.0;5292.0;1624.0;360278175.0;44.0;28774.0;4372.0;0.0;9267.0;4895.0;140167.0;4372.0;47.2;45.9
5756;80583.0;55295.0;30484.0;1.81;5202496.0;18001.0;369.0;528325.0;112122.0;21.2;2228.0;330.0;139.0;1392.0;310.0;80936400.0;108.0;2991.0;664.0;0.0;1603.0;939.0;27166.0;664.0;41.4;32.6
5757;1485.0;925.0;1056.0;0.88;139352.0;348.0;17.0;25618.0;4366.0;17.0;51.0;15.0;6.0;0.0;1.0;204600.0;0.0;9.0;9.0;0.0;71.0;62.0;147.0;9.0;12.7;37.6
5758;58619.0;19386.0;13857.0;1.4;2739246.0;8372.0;242.0;353198.0;69887.0;19.8;1866.0;214.0;59.0;910.0;298.0;85033050.0;108.0;2854.0;444.0;0.0;899.0;455.0;14686.0;444.0;49.4;43.2
5759;110599.0;42590.0;44360.0;0.96;6140282.0;11276.0;142.0;710540.0;142175.0;20.0;3509.0;137.0;55.0;2484.0;440.0;130129600.0;16.0;5071.0;776.0;0.0;1983.0;1207.0;43824.0;776.0;39.1;26.5
5760;1742.0;571.0;369.0;1.55;84848.0;267.0;18.0;7620.0;1900.0;24.9;60.0;29.0;5.0;15.0;3.0;864950.0;0.0;110.0;15.0;0.0;29.0;14.0;311.0;15.0;51.7;46.8
5761;12398.0;25842.0;24328.0;1.06;3433300.0;11057.0;982.0;569645.0;116698.0;20.5;1617.0;890.0;560.0;12.0;5.0;2101625.0;0.0;168.0;561.0;0.0;2009.0;1448.0;1850.0;561.0;27.9;42.8
5762;181181.0;36611.0;39251.0;0.93;5488325.0;20547.0;728.0;728217.0;116812.0;16.0;2211.0;784.0;303.0;1184.0;159.0;51015350.0;1.0;3159.0;493.0;0.0;1715.0;1222.0;18709.0;493.0;28.7;56.1
5763;488263.0;161594.0;173324.0;0.93;21985816.0;92027.0;692.0;2665122.0;644813.0;24.2;3188.0;755.0;265.0;4109.0;948.0;161287700.0;5.0;7991.0;1525.0;0.0;2866.0;1341.0;56343.0;1525.0;53.2;56.9
5764;70961.0;20366.0;13606.0;1.5;2774990.0;8084.0;387.0;362444.0;73536.0;20.3;1329.0;719.0;41.0;542.0;154.0;28851314.0;4.0;1613.0;349.0;0.0;666.0;317.0;11275.0;349.0;52.4;39.7
5765;56733.0;24369.0;20566.0;1.18;3674729.0;9566.0;106.0;475151.0;81139.0;17.1;1858.0;82.0;31.0;929.0;341.0;60091175.0;24.0;2764.0;447.0;0.0;1043.0;596.0;21361.0;447.0;42.9;39.3
5766;69152.0;10808.0;8102.0;1.33;1462979.0;3661.0;316.0;204460.0;42659.0;20.9;618.0;325.0;104.0;463.0;107.0;12818350.0;0.0;666.0;113.0;0.0;359.0;246.0;4371.0;113.0;31.5;33.9
5767;6495.0;3999.0;4077.0;0.98;550923.0;1325.0;35.0;92996.0;17306.0;18.6;294.0;18.0;25.0;242.0;33.0;10923850.0;1.0;452.0;113.0;0.0;280.0;167.0;3757.0;113.0;40.4;33.1
5768;311648.0;106948.0;99950.0;1.07;15296442.0;55428.0;825.0;1729637.0;309440.0;17.9;6363.0;712.0;224.0;3688.0;1154.0;264965357.0;5.0;11386.0;1882.0;0.0;4316.0;2434.0;93748.0;1882.0;43.6;51.8
5769;77716.0;24024.0;29094.0;0.83;3427988.0;11301.0;167.0;424219.0;91909.0;21.7;1258.0;113.0;131.0;984.0;272.0;67363250.0;3.0;1859.0;521.0;0.0;1414.0;893.0;24445.0;521.0;36.8;47.0
5770;538763.0;102502.0;81226.0;1.26;14802167.0;56818.0;2657.0;1088289.0;277963.0;25.5;6981.0;2958.0;582.0;1704.0;629.0;169501950.0;0.0;6381.0;1159.0;0.0;3645.0;2486.0;57925.0;1159.0;31.8;55.4
5771;10695.0;8419.0;7810.0;1.08;1060224.0;2764.0;341.0;220688.0;43097.0;19.5;275.0;234.0;99.0;209.0;56.0;5445750.0;7.0;577.0;313.0;0.0;810.0;497.0;4691.0;313.0;38.6;32.8
5772;650323.0;124574.0;75306.0;1.65;17911445.0;50724.0;3454.0;1546221.0;352141.0;22.8;16039.0;4394.0;495.0;1456.0;341.0;64967500.0;6.0;3612.0;886.0;0.0;3311.0;2425.0;25545.0;886.0;26.8;40.7
5773;641579.0;160322.0;120716.0;1.33;23283545.0;74050.0;3136.0;2403551.0;514651.0;21.4;11638.0;4394.0;272.0;1923.0;951.0;205715642.0;18.0;9817.0;1741.0;0.0;4550.0;2809.0;73511.0;1741.0;38.3;46.2
5774;1300877.0;163823.0;48597.0;3.37;22338450.0;59728.0;9536.0;1693891.0;463265.0;27.3;12922.0;17979.0;411.0;3293.0;1072.0;90007250.0;146.0;14929.0;1499.0;0.0;4476.0;2977.0;31774.0;1499.0;33.5;36.5
5775;271697.0;109578.0;92532.0;1.18;15318618.0;42370.0;810.0;1916990.0;422294.0;22.0;6000.0;808.0;189.0;4118.0;961.0;266674548.0;8.0;12356.0;1855.0;0.0;4621.0;2766.0;90724.0;1855.0;40.1;38.7
5776;54188.0;15263.0;5925.0;2.58;2108276.0;7836.0;650.0;177959.0;44532.0;25.0;768.0;1062.0;60.0;174.0;119.0;11782000.0;0.0;2671.0;327.0;0.0;587.0;260.0;5136.0;327.0;55.7;51.3
5777;114728.0;55904.0;31931.0;1.75;7854757.0;23037.0;233.0;723372.0;145584.0;20.1;3865.0;282.0;32.0;625.0;567.0;72720774.0;6.0;4562.0;688.0;0.0;1604.0;916.0;31926.0;688.0;42.9;41.2
5778;45402.0;20008.0;11329.0;1.77;2814307.0;7843.0;117.0;289480.0;71007.0;24.5;962.0;210.0;31.0;502.0;162.0;37140900.0;10.0;1616.0;375.0;0.0;712.0;337.0;12303.0;375.0;52.7;39.2
5779;650542.0;265073.0;248132.0;1.07;38096638.0;109347.0;454.0;4859293.0;865202.0;17.8;12598.0;1176.0;94.0;19961.0;3223.0;726470376.0;0.0;44881.0;6020.0;0.0;11961.0;5941.0;326032.0;6020.0;50.3;41.3
5780;66766.0;27195.0;23213.0;1.17;3844608.0;8841.0;85.0;464934.0;97559.0;21.0;2462.0;64.0;48.0;1646.0;258.0;71165000.0;1.0;3244.0;537.0;0.0;1132.0;595.0;24104.0;537.0;47.4;32.5
5781;697331.0;96497.0;50566.0;1.91;13323096.0;52970.0;4100.0;1183757.0;272566.0;23.0;7002.0;5560.0;288.0;1281.0;222.0;64009171.0;125.0;5067.0;1844.0;0.0;5759.0;3915.0;29510.0;1844.0;32.0;54.9
5782;717604.0;162358.0;151122.0;1.07;21655069.0;59553.0;4670.0;2518668.0;673726.0;26.7;7685.0;4773.0;1151.0;3901.0;574.0;194047150.0;173.0;8530.0;2133.0;0.0;6729.0;4596.0;76215.0;2133.0;31.7;36.7
5783;45695.0;51885.0;44092.0;1.18;6679220.0;14942.0;2140.0;926403.0;244143.0;26.4;3228.0;1784.0;1094.0;241.0;62.0;16809700.0;4.0;1376.0;1114.0;0.0;3507.0;2393.0;7846.0;1114.0;31.8;28.8
5784;329878.0;108077.0;58613.0;1.84;14912785.0;41416.0;1129.0;1560007.0;348804.0;22.4;8034.0;1823.0;97.0;1751.0;455.0;198321450.0;369.0;13900.0;1991.0;0.0;3424.0;1433.0;66135.0;1991.0;58.1;38.3
5785;67741.0;24902.0;18392.0;1.35;3580048.0;11679.0;249.0;420142.0;85187.0;20.3;1416.0;322.0;55.0;498.0;185.0;53010605.0;0.0;2102.0;487.0;0.0;1043.0;556.0;19289.0;487.0;46.7;46.9
5786;1216128.0;199337.0;177681.0;1.12;28437603.0;74702.0;5450.0;3330519.0;687501.0;20.6;12519.0;5663.0;1096.0;4654.0;2532.0;252782750.0;3.0;13172.0;2131.0;0.0;6480.0;4349.0;102246.0;2131.0;32.9;37.5
5787;22995.0;14277.0;3623.0;3.94;1604505.0;4930.0;40.0;81664.0;20938.0;25.6;250.0;144.0;30.0;196.0;188.0;53467850.0;500.0;693.0;94.0;0.0;195.0;101.0;4221.0;94.0;48.2;34.5
5788;260120.0;70187.0;64144.0;1.09;10105667.0;25834.0;807.0;1030748.0;233855.0;22.7;5995.0;675.0;237.0;4220.0;856.0;179626400.0;1.0;8664.0;1465.0;0.0;3849.0;2384.0;63204.0;1465.0;38.1;36.8
5789;8022.0;4055.0;3591.0;1.13;572606.0;1494.0;55.0;71855.0;17029.0;23.7;337.0;36.0;20.0;190.0;35.0;9345050.0;6.0;362.0;88.0;0.0;221.0;133.0;3081.0;88.0;39.8;36.8
5790;114876.0;48186.0;49226.0;0.98;6691007.0;22003.0;125.0;981990.0;176085.0;17.9;3772.0;96.0;27.0;1998.0;415.0;90145800.0;36.0;5196.0;844.0;0.0;1707.0;863.0;30940.0;844.0;49.4;45.7
5791;31380.0;12271.0;12993.0;0.94;1817967.0;5577.0;92.0;292419.0;45104.0;15.4;704.0;50.0;26.0;634.0;133.0;36481400.0;5.0;1551.0;315.0;0.0;734.0;419.0;14961.0;315.0;42.9;45.4
5792;190536.0;59622.0;41128.0;1.45;8046703.0;17879.0;600.0;1106463.0;227576.0;20.6;4625.0;696.0;151.0;3976.0;564.0;132617050.0;52.0;5452.0;1242.0;0.0;2720.0;1478.0;45613.0;1242.0;45.7;30.0
5793;213703.0;56749.0;37694.0;1.51;8045047.0;26191.0;748.0;912824.0;178750.0;19.6;4652.0;575.0;218.0;2279.0;313.0;79555300.0;14.0;5230.0;1129.0;0.0;2281.0;1152.0;30377.0;1129.0;49.5;46.2
5794;78828.0;33778.0;36016.0;0.94;5160629.0;10871.0;8.0;424980.0;94896.0;22.3;3161.0;7.0;2.0;2856.0;452.0;126584850.0;0.0;4416.0;860.0;0.0;1825.0;965.0;42867.0;860.0;47.1;32.2
5795;111817.0;49266.0;36554.0;1.35;7637677.0;17251.0;310.0;686653.0;144004.0;21.0;5228.0;379.0;103.0;1780.0;337.0;118915550.0;15.0;5468.0;1104.0;0.0;2476.0;1372.0;43828.0;1104.0;44.6;35.0
5796;115627.0;42814.0;38360.0;1.12;6194243.0;19482.0;378.0;794009.0;142254.0;17.9;2511.0;473.0;96.0;1480.0;454.0;108549015.0;266.0;4671.0;812.0;0.0;2065.0;1253.0;41346.0;812.0;39.3;45.5
5797;34500.0;16040.0;13792.0;1.16;2277354.0;6908.0;32.0;224828.0;60888.0;27.1;688.0;36.0;12.0;359.0;116.0;28894700.0;0.0;1348.0;340.0;0.0;716.0;376.0;11730.0;340.0;47.5;43.1
5798;11485.0;4900.0;3837.0;1.28;707245.0;2544.0;9.0;75063.0;14980.0;20.0;426.0;6.0;8.0;184.0;59.0;11730200.0;1.0;642.0;86.0;0.0;186.0;100.0;3890.0;86.0;46.2;51.9
5799;494993.0;62902.0;40252.0;1.56;8475144.0;22845.0;2711.0;845861.0;213850.0;25.3;4373.0;3536.0;387.0;1136.0;250.0;51507300.0;12.0;2614.0;521.0;0.0;2500.0;1979.0;18974.0;521.0;20.8;36.3
5800;30143.0;12704.0;12464.0;1.02;1813629.0;4498.0;118.0;371182.0;56620.0;15.3;842.0;71.0;101.0;328.0;52.0;25595450.0;42.0;924.0;261.0;0.0;726.0;465.0;9689.0;261.0;36.0;35.4
5801;316182.0;37606.0;29276.0;1.28;5427032.0;17104.0;1457.0;421684.0;100470.0;23.8;4164.0;1350.0;488.0;484.0;116.0;19501800.0;0.0;1407.0;249.0;0.0;1326.0;1077.0;7777.0;249.0;18.8;45.5
5802;13096.0;9354.0;3928.0;2.38;1312584.0;5923.0;148.0;93067.0;25966.0;27.9;379.0;194.0;13.0;234.0;37.0;9532975.0;34.0;806.0;197.0;0.0;365.0;168.0;3981.0;197.0;54.0;63.3
5803;110620.0;44195.0;51747.0;0.85;6609230.0;14380.0;169.0;1049307.0;176899.0;16.9;3189.0;149.0;96.0;1336.0;530.0;152365750.0;2.0;4822.0;1081.0;0.0;2609.0;1528.0;56981.0;1081.0;41.4;32.5
5804;230934.0;102389.0;43498.0;2.35;10337914.0;465.0;10.0;29245.0;3397.0;11.6;118.0;100.0;20.0;105.0;100.0;51891710.0;500.0;211.0;75.0;0.0;345.0;270.0;2029.0;75.0;21.7;0.5
5805;228213.0;38432.0;33129.0;1.16;5140366.0;13454.0;949.0;750696.0;146170.0;19.5;2902.0;988.0;496.0;1788.0;326.0;60147486.0;20.0;2640.0;499.0;0.0;1610.0;1111.0;21270.0;499.0;31.0;35.0
5806;67834.0;25820.0;24150.0;1.07;3642393.0;8968.0;135.0;559529.0;107290.0;19.2;1526.0;103.0;45.0;1770.0;270.0;76348650.0;0.0;2361.0;589.0;0.0;1321.0;732.0;26093.0;589.0;44.6;34.7
5807;5643.0;3543.0;3059.0;1.16;474854.0;1148.0;20.0;81003.0;13891.0;17.1;316.0;17.0;12.0;98.0;12.0;6567100.0;6.0;157.0;131.0;0.0;303.0;172.0;2442.0;131.0;43.2;32.4
5808;1489148.0;260652.0;168798.0;1.54;35927663.0;99208.0;8929.0;2845940.0;787507.0;27.7;21911.0;13498.0;1130.0;4664.0;2658.0;166864825.0;12.0;23745.0;2703.0;0.0;7270.0;4567.0;102012.0;2703.0;37.2;38.1
5809;280606.0;109698.0;84833.0;1.29;15667774.0;61109.0;1094.0;2045959.0;336717.0;16.5;5593.0;2143.0;105.0;3332.0;1214.0;268277675.0;106.0;20054.0;2560.0;0.0;4971.0;2411.0;105779.0;2560.0;51.5;55.7
5810;208104.0;30836.0;22184.0;1.39;4316062.0;11753.0;1087.0;587793.0;121763.0;20.7;2275.0;1164.0;212.0;668.0;161.0;38945950.0;3.0;1664.0;401.0;0.0;1276.0;875.0;13793.0;401.0;31.4;38.1
5811;1956.0;644.0;459.0;1.4;85377.0;228.0;19.0;12753.0;2796.0;21.9;41.0;16.0;2.0;17.0;5.0;724625.0;0.0;56.0;13.0;0.0;40.0;27.0;298.0;13.0;32.5;35.4
5812;819877.0;100943.0;68439.0;1.47;13236050.0;43572.0;4926.0;1457249.0;335404.0;23.0;7682.0;5884.0;727.0;1452.0;308.0;69735825.0;5.0;3104.0;932.0;0.0;3721.0;2789.0;29080.0;932.0;25.0;43.2
5813;38436.0;16139.0;15402.0;1.05;2328438.0;4975.0;70.0;356891.0;63841.0;17.9;1414.0;36.0;30.0;777.0;190.0;49232475.0;35.0;1584.0;424.0;0.0;923.0;499.0;17110.0;424.0;45.9;30.8
5814;122294.0;25120.0;21233.0;1.18;3599782.0;10981.0;410.0;382161.0;80472.0;21.1;1801.0;435.0;129.0;1143.0;238.0;55906150.0;4.0;2447.0;468.0;0.0;1165.0;697.0;19055.0;468.0;40.2;43.7
5815;144576.0;28738.0;26415.0;1.09;4048443.0;10280.0;411.0;452558.0;94733.0;20.9;2713.0;304.0;233.0;912.0;185.0;53542450.0;0.0;1730.0;433.0;0.0;1325.0;892.0;18383.0;433.0;32.7;35.8
5816;203960.0;68258.0;57550.0;1.19;9764032.0;30086.0;502.0;1052379.0;197204.0;18.7;3289.0;748.0;98.0;1985.0;756.0;152867600.0;21.0;6403.0;1269.0;0.0;2755.0;1486.0;52778.0;1269.0;46.1;44.1
5817;485199.0;152514.0;196524.0;0.78;20878581.0;103664.0;1906.0;2650936.0;608762.0;23.0;4218.0;2320.0;720.0;3515.0;684.0;139132398.0;2.0;6980.0;1191.0;0.0;2665.0;1474.0;52884.0;1191.0;44.7;68.0
5818;729473.0;319294.0;217281.0;1.47;46043768.0;166573.0;1035.0;4779918.0;848059.0;17.7;20355.0;1034.0;120.0;15611.0;8096.0;510378100.0;0.0;45670.0;5002.0;0.0;10087.0;5085.0;262466.0;5002.0;49.6;52.2
5819;31844.0;11938.0;18232.0;0.65;1722993.0;4018.0;3.0;311934.0;50969.0;16.3;368.0;1.0;1.0;1570.0;229.0;62746950.0;0.0;1381.0;342.0;0.0;832.0;490.0;21690.0;342.0;41.1;33.7
5820;546281.0;222274.0;180309.0;1.23;32295028.0;88089.0;268.0;4933258.0;878626.0;17.8;10344.0;238.0;88.0;5504.0;491.0;644943900.0;1638.0;27391.0;5860.0;0.0;10019.0;4159.0;212845.0;5860.0;58.5;39.6
5821;74636.0;34081.0;38623.0;0.88;4513938.0;18904.0;148.0;613526.0;118423.0;19.3;1009.0;118.0;84.0;1605.0;247.0;60479400.0;1.0;2410.0;492.0;0.0;1101.0;609.0;20375.0;492.0;44.7;55.5
5822;3641.0;1241.0;981.0;1.27;197078.0;370.0;27.0;24894.0;4465.0;17.9;126.0;32.0;6.0;24.0;11.0;1231250.0;8.0;145.0;39.0;0.0;59.0;20.0;485.0;39.0;66.1;29.8
5823;98507.0;29749.0;27708.0;1.07;4228241.0;9254.0;192.0;544233.0;109331.0;20.1;2243.0;150.0;64.0;2194.0;491.0;88080100.0;15.0;2950.0;592.0;0.0;1393.0;801.0;29746.0;592.0;42.5;31.1
5824;2841.0;1685.0;1527.0;1.1;216793.0;521.0;55.0;42266.0;8407.0;19.9;105.0;54.0;13.0;12.0;1.0;2266600.0;0.0;34.0;56.0;0.0;168.0;112.0;857.0;56.0;33.3;30.9
5825;87475.0;43245.0;45271.0;0.96;6221075.0;15739.0;156.0;811469.0;148255.0;18.3;2778.0;113.0;112.0;1275.0;443.0;133354600.0;2.0;6277.0;907.0;0.0;2099.0;1192.0;47738.0;907.0;43.2;36.4
5826;267540.0;122468.0;146635.0;0.84;17576762.0;54507.0;140.0;2391443.0;434149.0;18.2;6353.0;234.0;43.0;3199.0;1014.0;315690720.0;0.0;11731.0;2337.0;0.0;4887.0;2550.0;108965.0;2337.0;47.8;44.5
5827;10983.0;7096.0;6193.0;1.15;1030824.0;2776.0;168.0;126778.0;27642.0;21.8;479.0;152.0;66.0;143.0;40.0;9985775.0;1.0;821.0;133.0;0.0;384.0;251.0;3867.0;133.0;34.6;39.1
5828;519538.0;102754.0;67803.0;1.52;14134927.0;51613.0;2733.0;1546011.0;311108.0;20.1;6886.0;3765.0;344.0;2217.0;606.0;106932710.0;52.0;6247.0;1301.0;0.0;3272.0;1971.0;40648.0;1301.0;39.8;50.2
5829;118277.0;47890.0;43238.0;1.11;6829664.0;14788.0;394.0;776755.0;159690.0;20.6;3414.0;364.0;150.0;2426.0;585.0;133104237.0;1.0;4695.0;934.0;0.0;2325.0;1391.0;45149.0;934.0;40.2;30.9
5830;64072.0;21416.0;20763.0;1.03;3060855.0;7342.0;106.0;377900.0;71167.0;18.8;1817.0;86.0;75.0;1398.0;273.0;64186250.0;3.0;2192.0;442.0;0.0;1040.0;598.0;22214.0;442.0;42.5;34.3
